# t (s)	mx ()	my ()	mz ()	Ku1.region100 (J/m3)
1.4400216028593275e-09	-1.0108113e-08	7.5929485e-09	0.8138732	867073.1
1.4425026315663842e-09	-1.2053806e-08	-6.074359e-09	0.8221146	866677.6
1.445009384260287e-09	-5.5997993e-09	-4.555769e-09	0.83099383	866014.7
1.44751595451848e-09	-9.443729e-09	-1.5185897e-09	0.8399661	865089.94
1.4500226529705166e-09	-6.2167267e-09	-7.5929485e-09	0.84863114	863906.9
1.4525037810447183e-09	5.5997993e-09	-9.111538e-09	0.8565081	862486.2
1.4550105601348238e-09	1.1080959e-08	-4.555769e-09	0.8634499	860804.2
1.4575176048891838e-09	1.2584719e-08	3.0371794e-09	0.8691664	858880.5
1.460024843265953e-09	1.1436878e-08	9.111538e-09	0.8734227	856723.2
1.4625065797880565e-09	-1.5185897e-09	1.8223076e-08	0.87580764	854365.94
1.4650132202105445e-09	-1.8934916e-08	1.3667307e-08	0.87609667	851770.5
1.4675192817062035e-09	-1.793834e-08	-7.5929485e-09	0.87428546	848970.4
1.470025478135477e-09	-2.0880608e-09	-1.6704487e-08	0.87050194	845975.75
1.4725068912281429e-09	1.4236778e-08	-4.555769e-09	0.8648799	842831.06
1.4750145470799017e-09	1.3667307e-08	1.5185897e-09	0.857345	839484.1
1.4775221433981617e-09	1.02504805e-08	1.2148718e-08	0.84809786	835980.3
1.4800039312973463e-09	-1.8982371e-10	1.6704487e-08	0.8374529	832371.94
1.4825108569670577e-09	-1.4426602e-08	9.111538e-09	0.8254493	828599.3
1.485017393208238e-09	-1.2338541e-08	4.555769e-09	0.81259257	824713.56
1.4875240817414896e-09	-5.315064e-09	-7.5929485e-09	0.7992594	820729.8
1.4900056439246371e-09	-3.986298e-09	-3.0371794e-09	0.7857939	816704.75
1.4925132650466402e-09	2.2778845e-09	-1.2148718e-08	0.7720403	812571.56
1.4950201320858462e-09	1.02504805e-08	-1.2148718e-08	0.75842404	808389.6
1.4975009023465765e-09	6.454006e-09	0	0.745435	804218.5
1.500025862653811e-09	7.5929485e-09	1.8223076e-08	0.732974	800083.44
1.5025085151602542e-09	7.0234774e-09	1.2148718e-08	0.72185504	808095.56
1.505014932382007e-09	-5.6947114e-10	1.5185897e-08	0.71260023	816152.1
1.5075216436970857e-09	-1.2338541e-08	6.074359e-09	0.7054827	824145.56
1.5100027754862083e-09	-1.2908012e-08	3.0371794e-09	0.7003412	831963.2
1.5125094245903065e-09	-5.6947114e-09	-9.111538e-09	0.69762534	839735.06
1.5150159500874762e-09	-2.7524438e-09	-9.111538e-09	0.69791776	847348.9
1.5175224845149013e-09	-2.1355167e-09	-6.074359e-09	0.70161796	854774.75
1.5200034693470814e-09	1.5660456e-09	-6.074359e-09	0.70899457	861911.25
1.5225103337821466e-09	3.7964742e-09	0	0.7200353	868877.44
1.5250169331378676e-09	6.074359e-09	-9.111538e-09	0.7339248	875569.75
1.5275233835322296e-09	1.4426602e-08	6.074359e-09	0.7504377	881961.8
1.5300042767876496e-09	1.1958893e-08	1.8223076e-08	0.76974314	887968.7
1.5325108319539231e-09	-8.542067e-09	2.1260256e-08	0.7918393	893690.4
1.535017218338558e-09	-2.0121313e-08	7.5929485e-09	0.81559783	899040
1.5375234219732553e-09	-2.1639902e-08	-7.5929485e-09	0.83997846	903996.3
1.540004430605465e-09	-7.782772e-09	-2.1260256e-08	0.86386985	908496.8
1.5425115199115492e-09	1.0630128e-08	-1.3667307e-08	0.8867553	912616.06
1.5450189872713615e-09	1.8128164e-08	0	0.9075931	916288.8
1.5475244020205655e-09	1.5185897e-08	1.5185897e-08	0.92543536	919497.56
1.5500229137551753e-09	-1.1863982e-09	1.5945192e-08	0.93879116	922225.75
1.5525019758821668e-09	-1.48418415e-08	1.2148718e-08	0.94676363	924456.44
1.5550025720279673e-09	-1.6253654e-08	-4.555769e-09	0.94948584	926217.25
1.5575055445003875e-09	-6.548918e-09	-1.6704487e-08	0.94733655	927480.7
1.560008840673092e-09	1.4711338e-08	-1.1389423e-08	0.94037986	928239.8
1.5625133951931141e-09	2.1260256e-08	5.315064e-09	0.9285844	928491.6
1.5650212252408603e-09	7.213301e-09	2.2778845e-08	0.91274995	928233.8
1.5675033107712407e-09	-1.3667307e-08	1.8223076e-08	0.89436543	927477.2
1.5700098536476372e-09	-1.8792548e-08	-4.555769e-09	0.8743916	926209.8
1.572516312876697e-09	-6.2641825e-09	-1.8223076e-08	0.8542243	924441.8
1.5750214239349146e-09	8.162419e-09	-1.5185897e-08	0.8349025	922181.5
1.5775237240945854e-09	1.328766e-08	-3.0371794e-09	0.81707907	919440.2
1.5800005476400567e-09	5.6947114e-09	1.5185897e-08	0.8014722	916261.94
1.5825032792123443e-09	-6.2641825e-09	3.0371794e-09	0.78873056	912593
1.585007238763059e-09	-1.328766e-09	4.555769e-09	0.77954876	908476.56
1.5875144910919659e-09	0	0	0.77375305	903924.5
1.590022088973619e-09	-4.9354165e-09	9.111538e-09	0.7711166	898959
1.5925027960638742e-09	-1.0772496e-08	6.074359e-09	0.7717016	893660.25
1.5950087406362212e-09	-1.4521514e-08	-1.5185897e-08	0.7754123	887938.06
1.5975138718815855e-09	-3.986298e-09	-2.4297435e-08	0.7819698	881869.1
1.6000187625206905e-09	1.9884034e-08	-1.6704487e-08	0.7909592	875476.4
1.6025001161264107e-09	2.3348317e-08	1.0630128e-08	0.80146325	868848.94
1.6050081279118237e-09	5.5997993e-09	3.7964742e-08	0.81288713	861878.3
1.6075160721581584e-09	-2.0026402e-08	2.4297435e-08	0.8246642	854662.2
1.6100237540445785e-09	-2.7049879e-08	0	0.8364602	847229.6
1.612505311264719e-09	-1.5945192e-08	-1.5185897e-08	0.8473922	839689.9
1.6150112850349494e-09	1.4236778e-09	-2.4297435e-08	0.856792	831919.3
1.617516766404323e-09	1.7048542e-08	-1.9741666e-08	0.8639167	824023.75
1.6200226639733757e-09	2.7097334e-08	1.3667307e-08	0.86833036	816031.7
1.6225037575203753e-09	1.22910855e-08	2.2778845e-08	0.8697258	808055.9
1.6250114563231247e-09	-2.3727964e-09	2.2778845e-08	0.86792964	799962.9
1.627519654262481e-09	-1.1199599e-08	1.2148718e-08	0.8628355	791868.7
1.6300023078380577e-09	-1.480625e-08	6.074359e-09	0.85434866	783888.3
1.632509874180454e-09	-1.3477483e-08	3.0371794e-09	0.8420597	775891.75
1.6350168488650158e-09	-1.1009775e-08	-1.9741666e-08	0.82613933	767992.7
1.637523656191915e-09	-4.1761217e-09	-1.8223076e-08	0.80700445	760221.3
1.6400049643578636e-09	8.731891e-09	-1.2148718e-08	0.7853656	752684.1
1.6425125032772384e-09	1.8223076e-08	-6.074359e-09	0.76106507	745254.3
1.6450204920135085e-09	2.1260256e-08	6.074359e-09	0.7346236	738040.7
1.647502853953158e-09	1.8223076e-08	2.1260256e-08	0.7067799	731142.94
1.6500107136894735e-09	2.2778845e-09	3.3408973e-08	0.6774162	724446.5
1.6525187038162062e-09	-1.0630128e-08	3.6446153e-08	0.6474071	718049.8
1.655001466018303e-09	-2.1260256e-08	1.8223076e-08	0.6178922	712037.94
1.6575102797633856e-09	-3.9483332e-08	-1.2148718e-08	0.5891194	706310.9
1.660019590754445e-09	-3.6446153e-08	-1.5185897e-08	0.56191844	700955.2
1.6625037426580197e-09	-9.870833e-09	-1.5185897e-08	0.5369161	696040.94
1.6650137947429427e-09	1.0630128e-08	-1.5185897e-08	0.51418626	691487.06
1.667524547996636e-09	1.480625e-08	-1.8223076e-08	0.4946313	687363.75
1.670010383952608e-09	1.480625e-08	-1.8223076e-08	0.47890425	683722.94
1.672522281570457e-09	1.9362018e-08	-1.2148718e-08	0.46718943	680505.06
1.6750085245215574e-09	3.018197e-08	3.0371794e-09	0.460121	677788.75
1.6775207613017733e-09	3.1320912e-08	1.8223076e-08	0.45750135	675528.5
1.6800078819860515e-09	2.3158492e-08	2.7334615e-08	0.45907855	673779.56
1.682520872871212e-09	-2.657532e-09	3.3408973e-08	0.46481076	672513.1
1.6850080692549421e-09	-1.7392598e-08	3.6446153e-08	0.47458488	671760.25
1.6875205670264946e-09	-2.016877e-08	2.4297435e-08	0.48829895	671508.4
1.6900072621442646e-09	-2.1639902e-08	-3.0371794e-09	0.5051569	671763.4
1.6925193167195377e-09	-2.0311138e-08	-2.4297435e-08	0.5249423	672529.44
1.6950056277962582e-09	-1.8223076e-08	-6.074359e-09	0.54656786	673787.75
1.6975171505742965e-09	-1.3667307e-08	-6.074359e-09	0.5696824	675558.9
1.700002780690397e-09	-1.8982371e-10	-9.111538e-09	0.5932424	677799.94
1.7025140564789422e-09	1.3477483e-08	-2.1260256e-08	0.6173518	680548.2
1.705025103900645e-09	1.3097836e-08	-3.0371794e-08	0.64125496	683771.9
1.7075106822762505e-09	2.0121313e-08	-1.2148718e-08	0.66406685	687418.5
1.7100224706683068e-09	3.1320912e-08	1.5185897e-08	0.685666	691549.9
1.7125079649785624e-09	2.5436377e-08	3.6446153e-08	0.70515335	696063.2
1.7150185410599952e-09	2.4677083e-09	3.0371794e-08	0.72256243	701033.7
1.7175025112355081e-09	-1.8602723e-08	2.7334615e-08	0.7373139	706339.2
1.7200116629045383e-09	-3.369371e-08	1.8223076e-08	0.7496966	712068.8
1.7225209908775752e-09	-2.7239702e-08	3.0371794e-09	0.7595525	718148.56
1.7250045008257725e-09	-1.8128164e-08	-2.4297435e-08	0.7667321	724486.2
1.727513047402594e-09	-8.494611e-09	-2.4297435e-08	0.7712941	731186.3
1.7300209119257727e-09	2.0880608e-09	-1.2148718e-08	0.7732369	738157.9
1.732503121382839e-09	1.5660456e-08	-1.5185897e-08	0.77284175	745300.06
1.7350112316491197e-09	2.3063581e-08	-9.111538e-09	0.77041954	752732.8
1.7375191622824866e-09	2.4107612e-08	-3.0371794e-09	0.766358	760352.7
1.7400012897046063e-09	1.480625e-08	2.7334615e-08	0.7611364	768049.44
1.7425090388128265e-09	8.731891e-09	4.252051e-08	0.7549862	775951.7
1.745016755113543e-09	-9.491186e-09	3.9483332e-08	0.7482352	783949.4
1.747524330205305e-09	-4.043245e-08	1.2148718e-08	0.7412908	792010.4
1.750025816148166e-09	-5.334046e-08	-1.5185897e-08	0.7347717	799881.1
1.7525096801206462e-09	-2.4677082e-08	-3.6446153e-08	0.7289349	788444.6
1.755017670527098e-09	1.2148718e-08	-3.6446153e-08	0.72295624	776943
1.7575254503263464e-09	3.5497035e-08	-2.7334615e-08	0.71687806	765533.8
1.7600079786825586e-09	3.8534214e-08	-9.111538e-09	0.71131456	754374.2
1.762516055472916e-09	2.6765143e-08	2.7334615e-08	0.70588475	743280.4
1.765024552903484e-09	7.5929485e-09	3.6446153e-08	0.70049727	732409.8
1.767507921916151e-09	-3.4168268e-09	1.5185897e-08	0.6949879	721912.56
1.7700174998624687e-09	-1.4426602e-08	1.8223076e-08	0.68852067	711613.6
1.7725014281800023e-09	-1.7084133e-08	2.4297435e-08	0.68062365	701765.94
1.7750108640502555e-09	-1.480625e-08	1.8223076e-08	0.67132676	692205.9
1.7775204730044706e-09	-1.5233352e-08	0	0.6615386	683073.9
1.7800047231821586e-09	-2.3917787e-08	-1.2148718e-08	0.65142757	674492.06
1.7825150236025059e-09	-2.4297435e-08	-2.4297435e-08	0.64037836	666317.1
1.7850001739893365e-09	-2.657532e-09	-3.3408973e-08	0.62853724	658748
1.787511303145231e-09	2.4297435e-08	-2.4297435e-08	0.6156308	651659.25
1.790022180399557e-09	3.7585096e-08	-1.8223076e-08	0.6016696	645162
1.7925075579062697e-09	3.7205446e-08	3.0371794e-09	0.5870401	639337.5
1.7950189946488877e-09	2.4297435e-08	2.7334615e-08	0.57244635	634088.6
1.79750508398127e-09	7.972596e-09	2.4297435e-08	0.55894107	629543.5
1.800016961945458e-09	-4.9354165e-09	2.4297435e-08	0.54601175	625626.9
1.8025034030011217e-09	-1.1389423e-08	2.1260256e-08	0.53367025	622434.1
1.805015749943798e-09	-1.4426602e-08	1.5185897e-08	0.52193874	619912.1
1.8075026706315325e-09	-1.176907e-08	6.074359e-09	0.5114126	618122.7
1.8100152584792155e-09	-8.352243e-09	1.2148718e-08	0.50203437	617035.94
1.8125024598580303e-09	-1.4426602e-08	-6.074359e-09	0.49454638	616678.6
1.815015277875108e-09	-1.6704487e-08	-2.7334615e-08	0.48971418	617044.8
1.8175027248181284e-09	-1.2718188e-08	-3.9483332e-08	0.48763937	618125.9
1.8200156962499977e-09	3.0371794e-09	-2.1260256e-08	0.48751485	619939.4
1.822503154554456e-09	2.201955e-08	-1.8223076e-08	0.48906893	622441.7
1.825016136165e-09	3.8534214e-08	0	0.49271372	625674.06
1.827502942394311e-09	3.6256328e-08	6.074359e-09	0.49860138	629557.1
1.8300154061310452e-09	2.28263e-08	1.2148718e-08	0.506726	634156.1
1.83250158316833e-09	7.89548e-09	1.8223076e-08	0.5170576	639357.8
1.8350133229687657e-09	2.9422675e-09	2.1260256e-08	0.52976453	645249.5
1.8375248617092116e-09	2.657532e-09	2.1260256e-08	0.54389966	651757.4
1.8400103971255286e-09	1.0440304e-09	2.1260256e-08	0.5585092	658778.94
1.8425214111411e-09	-1.1199599e-08	2.4297435e-08	0.5738981	666432.06
1.8450069025907029e-09	-2.3158492e-08	2.1260256e-08	0.5900733	674531.1
1.8475176062735612e-09	-2.8473556e-08	3.0371794e-09	0.6072143	683209.2
1.8500029590443539e-09	-1.9172194e-08	-9.111538e-09	0.62460804	692257.44
1.8525138621061363e-09	-8.731891e-09	-2.7334615e-08	0.64238733	701825.44
1.8550246477647166e-09	2.2778845e-09	-2.4297435e-08	0.65986276	711783.8
1.8575093979574625e-09	1.2528365e-08	-1.2148718e-08	0.67633826	721984.75
1.860019668558884e-09	2.5436377e-08	3.0371794e-09	0.69220614	732599.2
1.8625037697599486e-09	2.3917787e-08	1.2148718e-08	0.7076102	743367.1
1.8650129675329365e-09	1.0819951e-08	9.111538e-09	0.72302216	754467.7
1.8675222695471304e-09	-2.9422675e-09	2.1260256e-08	0.73789936	765749.75
1.870005994467394e-09	-1.1863982e-08	2.4297435e-08	0.75187624	777051.2
1.8725142613918366e-09	-2.097552e-08	6.074359e-09	0.7651518	788554.7
1.875022326792739e-09	-1.537572e-08	6.074359e-09	0.77758235	800102.94
1.87750444847318e-09	-1.4901161e-08	-1.0630128e-08	0.78933	811531.2
1.880011563842199e-09	-9.396274e-09	-6.074359e-09	0.8010614	823029.2
1.8825187357979514e-09	3.6066505e-09	-1.8223076e-08	0.81273335	834435.9
1.885000314531455e-09	1.3714763e-08	-1.3667307e-08	0.8237187	845591.6
1.8875071904562384e-09	1.7558692e-08	4.555769e-09	0.83405435	856680.94
1.890013678584871e-09	1.328766e-08	1.8223076e-08	0.8439314	867543.6
1.892519650377664e-09	-4.8879607e-09	1.6704487e-08	0.8536548	878136.4
1.895025149853202e-09	-1.5755369e-08	1.6704487e-08	0.8632099	888417.25
1.8975045786348946e-09	-2.0121313e-08	-3.0371794e-09	0.87229794	898246.3
1.90000984832076e-09	-6.1692704e-09	-1.6704487e-08	0.88087404	907790.25
1.9025152969158702e-09	1.1104687e-08	-1.8223076e-08	0.888516	916907.75
1.9050208413108796e-09	1.5209626e-08	1.5185897e-09	0.89535326	925562.06
1.9075002833726e-09	9.182722e-09	1.0630128e-08	0.90162593	933636.4
1.9100041881492885e-09	-2.8473557e-10	1.2148718e-08	0.90729856	941263.8
1.912507358139871e-09	-7.640404e-09	9.111538e-09	0.91173595	948330
1.915010972755988e-09	-1.0226753e-08	-7.5929485e-10	0.91475797	954810.4
1.9175151279666273e-09	-5.9794467e-09	-9.870833e-09	0.9167934	960679.25
1.920019015954983e-09	3.84393e-09	-9.111538e-09	0.91804516	965911.25
1.9225226418628917e-09	7.92514e-09	-1.5185897e-09	0.9184527	970486.2
1.9250010690799132e-09	9.491186e-09	6.074359e-09	0.9179649	974350.5
1.927505307201943e-09	7.213301e-09	9.870833e-09	0.9166707	977568.1
1.930009262001662e-09	-7.118389e-09	1.0630128e-08	0.9148712	980082.25
1.9325127066950762e-09	-9.158994e-09	-7.5929485e-10	0.9130298	981883.2
1.935016056664788e-09	-2.610076e-09	-7.5929485e-09	0.9114502	982964.25
1.937519675274671e-09	3.5117387e-09	-5.315064e-09	0.9098953	983321.25
1.9400234056551265e-09	5.1252402e-09	-3.7964742e-09	0.90832365	982952.75
1.942501186612908e-09	1.4236778e-09	6.8336536e-09	0.90720326	981875.2
1.9450044557245977e-09	4.745593e-10	5.315064e-09	0.90681994	980070.3
1.94750848608552e-09	-2.8473557e-09	0	0.90691125	977552.2
1.9500124794234653e-09	4.7455928e-11	0	0.9071104	974331.2
1.9525158403186224e-09	2.4914362e-09	3.0371794e-09	0.9073955	970421
1.9550194646230055e-09	-6.1218146e-09	0	0.9077554	965835.8
1.957523766978592e-09	9.0166263e-10	-3.7964742e-09	0.908133	960592.94
1.9600023729752056e-09	9.3013615e-09	0	0.9082981	954777.5
1.962506375687643e-09	7.830228e-09	9.111538e-09	0.9078445	948292.8
1.9650107373588173e-09	-5.315064e-09	9.870833e-09	0.90645343	941220
1.967515306435885e-09	-8.826802e-09	7.5929485e-10	0.9042131	933587.2
1.9700198528207324e-09	1.328766e-09	-4.555769e-09	0.90132	925425.3
1.9725247506105205e-09	5.030328e-09	-7.5929485e-09	0.89752364	916765.44
1.975004410084252e-09	9.586097e-09	6.074359e-09	0.8925371	907737.2
1.977509457090466e-09	5.6947114e-10	1.3667307e-08	0.8862422	898191.7
1.9800144921431696e-09	-1.1579246e-08	1.0630128e-08	0.87892413	888257.25
1.982520204571031e-09	-9.681009e-09	-9.111538e-09	0.8707334	877970.25
1.9850005630458896e-09	3.986298e-09	-7.5929485e-09	0.8617609	867482.7
1.9875061963942803e-09	1.02504805e-08	3.0371794e-09	0.8517795	856622.25
1.990012117988254e-09	1.328766e-09	4.555769e-09	0.84075075	845536.1
1.992518341270951e-09	-6.454006e-09	-3.0371794e-09	0.8286991	834268
1.9950244646224954e-09	2.2778845e-09	-6.074359e-09	0.81588495	822864.5
1.9975052844627123e-09	9.3013615e-09	-1.2148718e-08	0.80267346	811486.56
2e-09	9.870833e-09	-4.555769e-09	0.7887848	800000
2.0025086782713107e-09	1.2148718e-08	1.8223076e-08	0.77400607	790111.7
2.005015759779984e-09	-2.657532e-09	2.1260256e-08	0.758513	780268.94
2.007523236731377e-09	-1.480625e-08	2.4297435e-08	0.7424888	770502.8
2.0100048880123515e-09	-1.6704487e-08	0	0.72624743	760952.7
2.012512446616424e-09	-1.4426602e-08	-1.8223076e-08	0.70963824	751456.94
2.0150204625744834e-09	-7.5929485e-09	-1.5185897e-08	0.6929645	742152.44
2.0175031111154515e-09	3.4168268e-09	-1.5185897e-08	0.67639947	733168.3
2.020011322792994e-09	1.2908012e-08	-1.2148718e-08	0.6596102	724355.75
2.0225200170748944e-09	9.111538e-09	-3.0371794e-09	0.6430147	715842.1
2.025003561775059e-09	8.731891e-09	-9.111538e-09	0.6271353	707743.2
2.0275126922365383e-09	1.1389423e-08	6.074359e-09	0.61185044	699925.8
2.0300221991295507e-09	1.328766e-08	1.5185897e-08	0.5974512	692505.2
2.0325064026060434e-09	1.2528365e-08	1.2148718e-08	0.5842256	685580.3
2.0350167047006164e-09	4.1761217e-09	1.5185897e-08	0.5719977	679035.75
2.037501696313131e-09	-1.0630128e-08	9.111538e-09	0.5610767	673031.1
2.040012614193875e-09	-1.2148718e-08	9.111538e-09	0.5514572	667466.8
2.0425238919199237e-09	-4.1761217e-09	3.0371794e-09	0.5435802	662429.4
2.0450097454899277e-09	-4.745593e-09	-6.074359e-09	0.53760856	657982.5
2.047521426015055e-09	-4.555769e-09	-1.5185897e-08	0.5333235	654052.3
2.0500076224381068e-09	-1.5185897e-09	-1.2148718e-08	0.5307543	650734.44
2.0525195424834376e-09	1.8982371e-09	-3.0371794e-09	0.5298352	647973.94
2.0550056733848176e-09	1.5945192e-08	-6.074359e-09	0.53050727	645838.3
2.0575176015986665e-09	3.1415823e-08	-1.2148718e-08	0.53272486	644291.44
2.0600039037278345e-09	3.217512e-08	-1.2148718e-08	0.5364735	643371.44
2.062515847043558e-09	2.8663381e-08	1.2148718e-08	0.5417485	643062.7
2.0650021795710626e-09	2.3063581e-08	3.0371794e-08	0.5481348	643372.9
2.0675139906236005e-09	1.1484334e-08	3.6446153e-08	0.5554429	644307.2
2.0700002082249175e-09	-4.2235775e-09	1.5185897e-08	0.5633542	645842.6
2.0725119290674403e-09	-1.9480659e-08	2.1260256e-08	0.5719027	648004.8
2.0750234569022535e-09	-3.0502296e-08	9.111538e-09	0.5808417	650772.4
2.07750919778266e-09	-2.9043028e-08	-6.074359e-09	0.5899473	654096.75
2.080020434509171e-09	-2.1111955e-08	-1.8223076e-08	0.59929806	658033.1
2.0825057672595296e-09	-8.7200265e-09	-3.0371794e-08	0.6084778	662485.75
2.085016714840881e-09	-7.237029e-10	-2.4297435e-08	0.61740386	667528.75
2.0875019616255105e-09	1.9207787e-08	-3.0371794e-08	0.6257733	673039.6
2.0900124759826817e-09	3.3717438e-08	-9.111538e-09	0.63378525	679109.1
2.092522617075935e-09	3.5829224e-08	-3.0371794e-09	0.64138174	685658.7
2.0950071222635175e-09	2.0050129e-08	1.5185897e-08	0.6484898	692589.5
2.097517119206683e-09	4.8167768e-09	2.4297435e-08	0.6552838	700016.44
2.100001315529615e-09	-4.698137e-09	2.7334615e-08	0.66163284	707758.75
2.102511032675977e-09	-6.2641825e-09	1.8223076e-08	0.6676352	715945.5
2.1050206377436277e-09	-1.4141866e-08	6.074359e-09	0.6732863	724466.1
2.1075044476815176e-09	-2.0999249e-08	0	0.67875195	733195.2
2.1100136180742266e-09	-2.4297435e-08	0	0.68438196	742277.4
2.112522631378668e-09	-1.8578996e-08	-9.111538e-09	0.69024545	751588.6
2.1150060619560087e-09	-7.545492e-09	-2.7334615e-08	0.6963639	760994.44
2.1175148313547757e-09	8.957306e-09	-3.3408973e-08	0.70296746	770650.4
2.1200235169185105e-09	2.0809424e-08	-9.111538e-09	0.7100966	780422.6
2.122506441780117e-09	2.5910936e-08	3.0371794e-09	0.71781325	790171.2
2.125014588729544e-09	1.9646754e-08	1.8223076e-08	0.7264933	800057.5
2.127522710753439e-09	4.7930486e-09	2.7334615e-08	0.73622346	809943.56
2.130005108372149e-09	-7.5929485e-09	2.1260256e-08	0.7468653	819689.44
2.132512895234065e-09	-1.3572396e-08	1.5185897e-08	0.7585641	829457
2.1350205012155995e-09	-1.4141866e-08	9.111538e-09	0.7712103	839107.2
2.1375024477063267e-09	-1.7558692e-08	-7.5929485e-09	0.78466624	848505.5
2.1400096831045273e-09	-1.1579246e-08	-1.9741666e-08	0.7991463	857808
2.1425167469006915e-09	-1.8982371e-10	-1.5185897e-08	0.8143691	866880.44
2.1450234531331355e-09	1.4046955e-08	-1.3667307e-08	0.8300667	875686.2
2.1475044521178736e-09	2.2873756e-08	-1.5185897e-09	0.84568727	884106.06
2.1500104888643617e-09	1.7558692e-08	1.2148718e-08	0.86118853	892278.8
2.152516176702589e-09	-5.030328e-09	2.5816025e-08	0.8761011	900084.8
2.155021625282482e-09	-2.2873756e-08	9.111538e-09	0.89002556	907493.1
2.15750167478248e-09	-2.201955e-08	-1.2148718e-08	0.90230554	914406.94
2.160007898779841e-09	-2.2304285e-09	-2.353814e-08	0.9126723	920942.2
2.162513256970084e-09	2.28263e-08	-1.3667307e-08	0.9206184	926995.7
2.1650157314936283e-09	2.0572145e-08	1.3667307e-08	0.92591715	932539.8
2.1675188584301124e-09	2.1355167e-09	2.353814e-08	0.9284837	937560.94
2.1700222338669988e-09	-2.201955e-08	1.4426602e-08	0.9283418	942038.44
2.172500916633945e-09	-2.1829727e-08	-1.5185897e-08	0.9256579	945917.75
2.1750048621303493e-09	-9.4911856e-11	-2.505673e-08	0.92065275	949262.2
2.1775098473074603e-09	1.8223076e-08	-9.111538e-09	0.9138415	952016.5
2.1800159827865514e-09	1.8982371e-08	1.2148718e-08	0.90590394	954169.25
2.1825215668341153e-09	7.5929485e-10	1.9741666e-08	0.8974862	955710.5
2.1850004096743086e-09	-1.0914864e-08	1.0630128e-08	0.88921505	956627.75
2.187504334198355e-09	-1.5660456e-08	-3.0371794e-09	0.88147	956937.4
2.1900080317430222e-09	-6.8336536e-09	-1.2148718e-08	0.87490726	956625.75
2.1925113925081805e-09	3.891386e-09	-9.111538e-09	0.8699644	955694.2
2.1950148911727385e-09	4.9354165e-09	-3.0371794e-09	0.86686796	954146.44
2.1975188297169165e-09	8.162419e-09	-3.0371794e-09	0.8656844	951988.4
2.200023229143843e-09	1.0582672e-08	-3.0371794e-09	0.86634994	949227.94
2.202502719786233e-09	2.0880608e-09	7.5929485e-09	0.86870134	945912.7
2.2050079548989497e-09	-7.082797e-09	3.0371794e-09	0.87259346	941987.7
2.2075131349418256e-09	-8.752653e-09	-1.5185897e-09	0.8776523	937500.25
2.210018186639025e-09	-4.093074e-09	-1.3667307e-08	0.88334334	932468.2
2.2125231218265066e-09	4.8405044e-09	-1.2148718e-08	0.8891137	926911.3
2.2150022750141814e-09	1.2427521e-08	0	0.8944477	920916.56
2.217506311090449e-09	1.2694461e-08	1.6704487e-08	0.89900625	914385.3
2.2200105112454987e-09	-5.742167e-09	2.2778845e-08	0.9022587	907400.75
2.222515475196071e-09	-1.8982371e-08	9.111538e-09	0.90376925	899988.56
2.2250210244577994e-09	-9.586097e-09	-1.5185897e-08	0.9032081	892178.4
2.2275009749190135e-09	7.68786e-09	-2.1260256e-08	0.9004171	884088.06
2.230006426552057e-09	1.6609574e-08	1.5185897e-09	0.8952728	875582.9
2.2325121632289155e-09	1.4616425e-08	1.0630128e-08	0.8878257	866777.2
2.23501793269493e-09	-3.7964742e-10	1.5185897e-08	0.878135	857706.7
2.2375234882986326e-09	-1.480625e-08	7.5929485e-09	0.8662812	848408.1
2.2400035354048216e-09	-1.5755369e-08	-4.555769e-09	0.8525828	839015.1
2.242509188866123e-09	-4.3659454e-09	-1.2148718e-08	0.83703136	829371.5
2.2450150793098776e-09	6.8336536e-09	-3.0371794e-09	0.82005835	819610.4
2.247520979832294e-09	2.2778845e-09	-1.5185897e-09	0.80191875	809771.5
2.2500000000000003e-09	3.4168268e-09	-4.555769e-09	0.78304505	800000
2.252507435412613e-09	1.2908012e-08	-3.0371794e-09	0.7634322	802394.44
2.255013800839421e-09	1.2528365e-08	0	0.74425566	804778.4
2.2575202326664013e-09	1.1389423e-09	9.111538e-09	0.72600013	807143.3
2.2600011593126545e-09	-9.111538e-09	1.8223076e-08	0.70877695	809456.5
2.2625080048309966e-09	-9.870833e-09	6.074359e-09	0.69272494	811756.3
2.2650146483535128e-09	-1.1389423e-08	0	0.67859656	814009.44
2.2675214262852138e-09	-1.1009775e-08	-6.074359e-09	0.66707593	816207.06
2.2700028162868267e-09	-3.7964742e-09	-1.2148718e-08	0.65904886	818319.06
2.272510221561121e-09	6.8336536e-09	-6.074359e-09	0.65459687	820380.9
2.2750178915928175e-09	1.2148718e-08	-6.074359e-09	0.65331197	822361.9
2.277500015300143e-09	8.352243e-09	-6.074359e-09	0.6548814	824235.44
2.2800077085785003e-09	1.1199599e-08	9.111538e-09	0.6598551	826032.44
2.2825154358817474e-09	1.0440304e-08	1.5185897e-08	0.66852933	827726.2
2.2850235628404714e-09	-6.454006e-09	1.8223076e-08	0.6806647	829309.94
2.287506274003526e-09	-2.1450079e-08	1.5185897e-08	0.69556457	830763.1
2.2900144956912044e-09	-2.3158492e-08	-9.111538e-09	0.7128525	832109.56
2.292522650674704e-09	-1.176907e-08	-1.8223076e-08	0.7316923	833328.4
2.295005137347265e-09	6.454006e-09	-3.3408973e-08	0.7516991	834404.3
2.2975130335936546e-09	2.0311138e-08	-1.2148718e-08	0.773296	835355.44
